y,time,x,lon,lat,pv
48.0,2005-01-04 09:00:00,1.25,1.25,48.0,0.024737143849871492
48.0,2005-01-04 09:00:00,1.5,1.5,48.0,0.026556862998873255
48.0,2005-01-04 09:00:00,1.75,1.75,48.0,0.028442267923105037
48.0,2005-01-04 09:00:00,2.0,2.0,48.0,0.030381129686346885
48.0,2005-01-04 10:00:00,1.0,1.0,48.0,0.11602394387796466
48.0,2005-01-04 10:00:00,1.25,1.25,48.0,0.12775818194551597
48.0,2005-01-04 10:00:00,1.5,1.5,48.0,0.13612067940268097
48.0,2005-01-04 10:00:00,1.75,1.75,48.0,0.14411966559832884
48.0,2005-01-04 10:00:00,2.0,2.0,48.0,0.15038926061306457
48.0,2005-01-04 11:00:00,1.0,1.0,48.0,0.2518652060880855
48.0,2005-01-04 11:00:00,1.25,1.25,48.0,0.2743063745625608
48.0,2005-01-04 11:00:00,1.5,1.5,48.0,0.28600050653090087
48.0,2005-01-04 11:00:00,1.75,1.75,48.0,0.29866428746739576
48.0,2005-01-04 11:00:00,2.0,2.0,48.0,0.30426314238885654
48.0,2005-01-04 12:00:00,1.0,1.0,48.0,0.4150549329461208
48.0,2005-01-04 12:00:00,1.25,1.25,48.0,0.4383347896726378
48.0,2005-01-04 12:00:00,1.5,1.5,48.0,0.4374321343257461
48.0,2005-01-04 12:00:00,1.75,1.75,48.0,0.43979341013358775
48.0,2005-01-04 12:00:00,2.0,2.0,48.0,0.43243424437953937
48.0,2005-01-04 13:00:00,1.0,1.0,48.0,0.5066776083050959
48.0,2005-01-04 13:00:00,1.25,1.25,48.0,0.5249235878958214
48.0,2005-01-04 13:00:00,1.5,1.5,48.0,0.5238035077504146
48.0,2005-01-04 13:00:00,1.75,1.75,48.0,0.5215900178512191
48.0,2005-01-04 13:00:00,2.0,2.0,48.0,0.5155228902806337
48.0,2005-01-04 14:00:00,1.0,1.0,48.0,0.5450660196938958
48.0,2005-01-04 14:00:00,1.25,1.25,48.0,0.5487049671494011
48.0,2005-01-04 14:00:00,1.5,1.5,48.0,0.5467515778403231
48.0,2005-01-04 14:00:00,1.75,1.75,48.0,0.5416983826820135
48.0,2005-01-04 14:00:00,2.0,2.0,48.0,0.537169370299346
48.0,2005-01-04 15:00:00,1.0,1.0,48.0,0.5094121901296267
48.0,2005-01-04 15:00:00,1.25,1.25,48.0,0.5070352116426319
48.0,2005-01-04 15:00:00,1.5,1.5,48.0,0.5042355575976777
48.0,2005-01-04 15:00:00,1.75,1.75,48.0,0.5000285415838042
48.0,2005-01-04 15:00:00,2.0,2.0,48.0,0.49735144829264955
48.0,2005-01-04 16:00:00,1.0,1.0,48.0,0.7616675778649534
48.0,2005-01-04 16:00:00,1.25,1.25,48.0,0.8205795782048533
48.0,2005-01-04 16:00:00,1.5,1.5,48.0,0.8739343092630951
48.0,2005-01-04 16:00:00,1.75,1.75,48.0,0.9419925421175416
48.0,2005-01-04 16:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-04 17:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-04 17:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-04 17:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-04 17:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-04 17:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-04 18:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-04 18:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-04 18:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-04 18:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-04 18:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-04 19:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-04 19:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-04 19:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-04 19:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-04 19:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-04 20:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-04 20:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-04 20:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-04 20:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-04 20:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-04 21:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-04 21:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-04 21:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-04 21:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-04 21:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-04 22:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-04 22:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-04 22:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-04 22:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-04 22:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-04 23:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-04 23:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-04 23:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-04 23:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-04 23:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 00:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 00:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 00:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 00:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 00:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 01:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 01:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 01:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 01:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 01:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 02:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 02:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 02:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 02:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 02:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 03:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 03:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 03:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 03:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 03:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 04:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 04:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 04:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 04:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 04:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 05:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 05:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 05:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 05:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 05:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 06:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 06:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 06:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 06:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 06:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 07:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 07:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 07:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 07:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 07:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 08:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 08:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 08:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 08:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 08:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 09:00:00,1.0,1.0,48.0,0.00363531122498168
48.0,2005-01-05 09:00:00,1.25,1.25,48.0,0.003185437765338811
48.0,2005-01-05 09:00:00,1.5,1.5,48.0,0.002846144101383772
48.0,2005-01-05 09:00:00,1.75,1.75,48.0,0.0025739450778577175
48.0,2005-01-05 09:00:00,2.0,2.0,48.0,0.002448556305458663
48.0,2005-01-05 10:00:00,1.0,1.0,48.0,0.021319572531720586
48.0,2005-01-05 10:00:00,1.25,1.25,48.0,0.01911985117021932
48.0,2005-01-05 10:00:00,1.5,1.5,48.0,0.014219910093142994
48.0,2005-01-05 10:00:00,1.75,1.75,48.0,0.009919847672924363
48.0,2005-01-05 10:00:00,2.0,2.0,48.0,0.006180918707073048
48.0,2005-01-05 11:00:00,1.0,1.0,48.0,0.031547148376466556
48.0,2005-01-05 11:00:00,1.25,1.25,48.0,0.030870479399173627
48.0,2005-01-05 11:00:00,1.5,1.5,48.0,0.026285924815742552
48.0,2005-01-05 11:00:00,1.75,1.75,48.0,0.022322940491801255
48.0,2005-01-05 11:00:00,2.0,2.0,48.0,0.017986698464960704
48.0,2005-01-05 12:00:00,1.0,1.0,48.0,0.027218207708501203
48.0,2005-01-05 12:00:00,1.25,1.25,48.0,0.028865123175121365
48.0,2005-01-05 12:00:00,1.5,1.5,48.0,0.029554536759958616
48.0,2005-01-05 12:00:00,1.75,1.75,48.0,0.02988632734407592
48.0,2005-01-05 12:00:00,2.0,2.0,48.0,0.030283061528275385
48.0,2005-01-05 13:00:00,1.0,1.0,48.0,0.021925688753146284
48.0,2005-01-05 13:00:00,1.25,1.25,48.0,0.0370262922173885
48.0,2005-01-05 13:00:00,1.5,1.5,48.0,0.05769619650426842
48.0,2005-01-05 13:00:00,1.75,1.75,48.0,0.07285109712954509
48.0,2005-01-05 13:00:00,2.0,2.0,48.0,0.0837062462520223
48.0,2005-01-05 14:00:00,1.0,1.0,48.0,0.014974236139791201
48.0,2005-01-05 14:00:00,1.25,1.25,48.0,0.01676163590825257
48.0,2005-01-05 14:00:00,1.5,1.5,48.0,0.020541943654124154
48.0,2005-01-05 14:00:00,1.75,1.75,48.0,0.024901988120914712
48.0,2005-01-05 14:00:00,2.0,2.0,48.0,0.030020916217477118
48.0,2005-01-05 15:00:00,1.0,1.0,48.0,0.010421695597452287
48.0,2005-01-05 15:00:00,1.25,1.25,48.0,0.010087134394319013
48.0,2005-01-05 15:00:00,1.5,1.5,48.0,0.010193448574796683
48.0,2005-01-05 15:00:00,1.75,1.75,48.0,0.009692694962524508
48.0,2005-01-05 15:00:00,2.0,2.0,48.0,0.010166546133351422
48.0,2005-01-05 16:00:00,1.0,1.0,48.0,0.0036799988444227577
48.0,2005-01-05 16:00:00,1.25,1.25,48.0,0.003763691608525672
48.0,2005-01-05 16:00:00,1.5,1.5,48.0,0.003722740988103833
48.0,2005-01-05 16:00:00,1.75,1.75,48.0,0.0038172639574616416
48.0,2005-01-05 16:00:00,2.0,2.0,48.0,0.0034398203968484583
48.0,2005-01-05 17:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 17:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 17:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 17:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 17:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 18:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 18:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 18:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 18:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 18:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 19:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 19:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 19:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 19:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 19:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 20:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 20:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 20:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 20:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 20:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 21:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 21:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 21:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 21:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 21:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 22:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 22:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 22:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 22:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 22:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-05 23:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-05 23:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-05 23:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-05 23:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-05 23:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 00:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 00:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 00:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 00:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 00:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 01:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 01:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 01:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 01:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 01:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 02:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 02:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 02:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 02:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 02:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 03:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 03:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 03:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 03:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 03:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 04:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 04:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 04:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 04:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 04:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 05:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 05:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 05:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 05:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 05:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 06:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 06:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 06:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 06:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 06:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 07:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 07:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 07:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 07:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 07:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 08:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 08:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 08:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 08:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 08:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 09:00:00,1.0,1.0,48.0,0.005207600816449084
48.0,2005-01-06 09:00:00,1.25,1.25,48.0,0.006162626232578018
48.0,2005-01-06 09:00:00,1.5,1.5,48.0,0.0074864635628403235
48.0,2005-01-06 09:00:00,1.75,1.75,48.0,0.008810499046205861
48.0,2005-01-06 09:00:00,2.0,2.0,48.0,0.010313756124791924
48.0,2005-01-06 10:00:00,1.0,1.0,48.0,0.015139526574879639
48.0,2005-01-06 10:00:00,1.25,1.25,48.0,0.014983773111151203
48.0,2005-01-06 10:00:00,1.5,1.5,48.0,0.01646842002456668
48.0,2005-01-06 10:00:00,1.75,1.75,48.0,0.018793351759011714
48.0,2005-01-06 10:00:00,2.0,2.0,48.0,0.0208283412472777
48.0,2005-01-06 11:00:00,1.0,1.0,48.0,0.04291527688307154
48.0,2005-01-06 11:00:00,1.25,1.25,48.0,0.03889041630374281
48.0,2005-01-06 11:00:00,1.5,1.5,48.0,0.037399483046276175
48.0,2005-01-06 11:00:00,1.75,1.75,48.0,0.041420757954725135
48.0,2005-01-06 11:00:00,2.0,2.0,48.0,0.042713814841239095
48.0,2005-01-06 12:00:00,1.0,1.0,48.0,0.07152018391154012
48.0,2005-01-06 12:00:00,1.25,1.25,48.0,0.06731327143152072
48.0,2005-01-06 12:00:00,1.5,1.5,48.0,0.057115323957327435
48.0,2005-01-06 12:00:00,1.75,1.75,48.0,0.05164034708760189
48.0,2005-01-06 12:00:00,2.0,2.0,48.0,0.04352855361283878
48.0,2005-01-06 13:00:00,1.0,1.0,48.0,0.03864959918121491
48.0,2005-01-06 13:00:00,1.25,1.25,48.0,0.034610405225427715
48.0,2005-01-06 13:00:00,1.5,1.5,48.0,0.03326864645944126
48.0,2005-01-06 13:00:00,1.75,1.75,48.0,0.03826605188085015
48.0,2005-01-06 13:00:00,2.0,2.0,48.0,0.03710492019883148
48.0,2005-01-06 14:00:00,1.0,1.0,48.0,0.05556752115233732
48.0,2005-01-06 14:00:00,1.25,1.25,48.0,0.05639776108725097
48.0,2005-01-06 14:00:00,1.5,1.5,48.0,0.05982754091121162
48.0,2005-01-06 14:00:00,1.75,1.75,48.0,0.0705352250657717
48.0,2005-01-06 14:00:00,2.0,2.0,48.0,0.06880210305725655
48.0,2005-01-06 15:00:00,1.0,1.0,48.0,0.042416264056855724
48.0,2005-01-06 15:00:00,1.25,1.25,48.0,0.036287148000873105
48.0,2005-01-06 15:00:00,1.5,1.5,48.0,0.03254656893465092
48.0,2005-01-06 15:00:00,1.75,1.75,48.0,0.035109402015640306
48.0,2005-01-06 15:00:00,2.0,2.0,48.0,0.031599561980021715
48.0,2005-01-06 16:00:00,1.0,1.0,48.0,0.10890636070575531
48.0,2005-01-06 16:00:00,1.25,1.25,48.0,0.091389558149917
48.0,2005-01-06 16:00:00,1.5,1.5,48.0,0.06641451962868665
48.0,2005-01-06 16:00:00,1.75,1.75,48.0,0.04031993410612883
48.0,2005-01-06 16:00:00,2.0,2.0,48.0,0.009211477948546353
48.0,2005-01-06 17:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 17:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 17:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 17:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 17:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 18:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 18:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 18:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 18:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 18:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 19:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 19:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 19:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 19:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 19:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 20:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 20:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 20:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 20:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 20:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 21:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 21:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 21:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 21:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 21:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 22:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 22:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 22:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 22:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 22:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-06 23:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-06 23:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-06 23:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-06 23:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-06 23:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 00:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 00:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 00:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 00:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 00:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 01:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 01:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 01:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 01:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 01:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 02:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 02:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 02:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 02:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 02:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 03:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 03:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 03:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 03:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 03:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 04:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 04:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 04:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 04:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 04:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 05:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 05:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 05:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 05:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 05:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 06:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 06:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 06:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 06:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 06:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 07:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 07:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 07:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 07:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 07:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 08:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-07 08:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-07 08:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-07 08:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-07 08:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-07 09:00:00,1.0,1.0,48.0,0.01325537643590558
48.0,2005-01-07 09:00:00,1.25,1.25,48.0,0.013880472873680235
48.0,2005-01-07 09:00:00,1.5,1.5,48.0,0.014212719580123273
48.0,2005-01-07 09:00:00,1.75,1.75,48.0,0.01397042599793892
48.0,2005-01-07 09:00:00,2.0,2.0,48.0,0.014197509783709567
48.0,2005-01-07 10:00:00,1.0,1.0,48.0,0.05137113069628385
48.0,2005-01-07 10:00:00,1.25,1.25,48.0,0.05674483662133514
48.0,2005-01-07 10:00:00,1.5,1.5,48.0,0.06120408829387516
48.0,2005-01-07 10:00:00,1.75,1.75,48.0,0.0611502902140943
48.0,2005-01-07 10:00:00,2.0,2.0,48.0,0.06310487512500984
48.0,2005-01-07 11:00:00,1.0,1.0,48.0,0.07240765281455083
48.0,2005-01-07 11:00:00,1.25,1.25,48.0,0.08056833900703492
48.0,2005-01-07 11:00:00,1.5,1.5,48.0,0.08998448090492225
48.0,2005-01-07 11:00:00,1.75,1.75,48.0,0.09710665368703895
48.0,2005-01-07 11:00:00,2.0,2.0,48.0,0.10753344977146821
48.0,2005-01-07 12:00:00,1.0,1.0,48.0,0.07093621175831845
48.0,2005-01-07 12:00:00,1.25,1.25,48.0,0.07542405264957287
48.0,2005-01-07 12:00:00,1.5,1.5,48.0,0.08161353401865955
48.0,2005-01-07 12:00:00,1.75,1.75,48.0,0.09767740710796645
48.0,2005-01-07 12:00:00,2.0,2.0,48.0,0.1090496769890763
48.0,2005-01-07 13:00:00,1.0,1.0,48.0,0.07712798596826519
48.0,2005-01-07 13:00:00,1.25,1.25,48.0,0.08104235894359625
48.0,2005-01-07 13:00:00,1.5,1.5,48.0,0.08704245704678304
48.0,2005-01-07 13:00:00,1.75,1.75,48.0,0.09338655783364137
48.0,2005-01-07 13:00:00,2.0,2.0,48.0,0.09990062137821354
48.0,2005-01-07 14:00:00,1.0,1.0,48.0,0.05696343568545894
48.0,2005-01-07 14:00:00,1.25,1.25,48.0,0.04469981443038929
48.0,2005-01-07 14:00:00,1.5,1.5,48.0,0.040048331907223934
48.0,2005-01-07 14:00:00,1.75,1.75,48.0,0.03961730085011153
48.0,2005-01-07 14:00:00,2.0,2.0,48.0,0.04079242330302029
48.0,2005-01-07 15:00:00,1.0,1.0,48.0,0.08700777602832772
48.0,2005-01-07 15:00:00,1.25,1.25,48.0,0.08186096550777766
48.0,2005-01-07 15:00:00,1.5,1.5,48.0,0.0652303324017659
48.0,2005-01-07 15:00:00,1.75,1.75,48.0,0.045963589201466225
48.0,2005-01-07 15:00:00,2.0,2.0,48.0,0.03022117207753705
48.0,2005-01-07 16:00:00,1.0,1.0,48.0,0.015839472428910047
48.0,2005-01-07 16:00:00,1.25,1.25,48.0,0.02965163257814534
48.0,2005-01-07 16:00:00,1.5,1.5,48.0,0.058888599015583507
48.0,2005-01-07 16:00:00,1.75,1.75,48.0,0.06817035502759598
48.0,2005-01-07 16:00:00,2.0,2.0,48.0,0.10375441726892504
